Canada-Alberta,  Population size (1-year)     Last modified: 31-Jul-2014, MPv5 (May07)

Year     Age      Female         Male        Total
1927      64        962.10      1360.52      2322.62
1927      65        885.18      1265.60      2150.78
1927      66        812.26      1178.27      1990.53
1927      67        740.34      1088.60      1828.94
1927      68        672.42       997.02      1669.44
1927      69        606.51       903.93      1510.44
1927      70        542.59       814.60      1357.19
1927      71        479.67       729.27      1208.94
1927      72        423.50       649.18      1072.68
1927      73        376.50       574.93       951.43
1927      74        336.09       507.09       843.18
1927      75        298.25       442.26       740.51
1927      76        263.01       381.84       644.85
1927      77        230.42       325.75       556.17
1927      78        198.09       276.17       474.26
1927      79        168.59       232.34       400.93
1927      80        161.37       191.01       352.38
1927      81        132.15       157.27       289.42
1927      82        126.90       140.96       267.86
1927      83        100.53       120.74       221.27
1927      84         73.87        76.04       149.91
1927      85         55.54        65.18       120.72
1927      86         47.51        53.26       100.77
1927      87         42.31        39.44        81.75
1927      88         33.00        33.33        66.33
1927      89         25.32        26.99        52.31
1927      90         23.82        21.58        45.40
1927      91         20.74        11.24        31.98
1927      92         11.35         9.67        21.02
1927      93         10.02        10.25        20.27
1927      94          7.58         4.87        12.45
1927      95          3.72         2.98         6.70
1927      96          3.03         3.55         6.58
1927      97          1.31         2.53         3.84
1927      98          0.93         2.39         3.32
1927      99          2.21         1.70         3.91
1927     100          0.32         0.79         1.11
1927     101          0.00         0.00         0.00
1927     102          0.00         0.00         0.00
1927     103          0.00         0.00         0.00
1927     104          0.00         0.00         0.00
1927     105          0.00         0.00         0.00
1927     106          0.00         0.00         0.00
1927     107          0.00         0.00         0.00
1927     108          0.00         0.00         0.00
1927     109          0.00         0.00         0.00
1927     110+         0.00         0.00         0.00
1928       0       6987.95      6991.30     13979.25
1928       1       7188.36      7225.88     14414.24
1928       2       7355.03      7422.54     14777.57
1928       3       7488.78      7581.70     15070.48
1928       4       7588.37      7703.78     15292.15
1928       5       7655.62      7790.78     15446.40
1928       6       7689.87      7843.28     15533.15
1928       7       7693.12      7862.69     15555.81
1928       8       7664.95      7848.86     15513.81
1928       9       7604.95      7804.53     15409.48
1928      10       7519.78      7736.36     15256.14
1928      11       7416.45      7652.95     15069.40
1928      12       7265.87      7520.62     14786.49
1928      13       7056.96      7325.46     14382.42
1928      14       6807.80      7089.81     13897.61
1928      15       6552.31      6848.56     13400.87
1928      16       6288.24      6595.07     12883.31
1928      17       6022.49      6372.16     12394.65
1928      18       5761.25      6203.33     11964.58
1928      19       5509.41      6072.92     11582.33
1928      20       5258.75      5937.92     11196.67
1928      21       5006.92      5806.42     10813.34
1928      22       4800.25      5688.17     10488.42
1928      23       4659.74      5583.84     10243.58
1928      24       4566.40      5492.43     10058.83
1928      25       4479.48      5416.27      9895.75
1928      26       4406.22      5360.94      9767.16
1928      27       4343.30      5298.19      9641.49
1928      28       4283.63      5217.43      9501.06
1928      29       4229.29      5132.66      9361.95
1928      30       4184.95      5060.23      9245.18
1928      31       4143.78      4981.80      9125.58
1928      32       4124.70      4982.54      9107.24
1928      33       4135.19      5103.36      9238.55
1928      34       4161.52      5297.27      9458.79
1928      35       4182.59      5475.59      9658.18
1928      36       4205.50      5656.92      9862.42
1928      37       4195.67      5781.66      9977.33
1928      38       4135.59      5812.08      9947.67
1928      39       4039.01      5773.75      9812.76
1928      40       3941.02      5733.59      9674.61
1928      41       3837.03      5679.60      9516.63
1928      42       3717.53      5589.19      9306.72
1928      43       3581.04      5457.04      9038.08
1928      44       3431.87      5290.71      8722.58
1928      45       3275.88      5106.97      8382.85
1928      46       3112.05      4909.98      8022.03
1928      47       2950.38      4682.23      7632.61
1928      48       2797.05      4421.23      7218.28
1928      49       2648.21      4138.23      6786.44
1928      50       2499.21      3851.47      6350.68
1928      51       2353.04      3559.72      5912.76
1928      52       2201.45      3283.38      5484.83
1928      53       2038.95      3036.05      5075.00
1928      54       1874.20      2811.29      4685.49
1928      55       1715.28      2588.21      4303.49
1928      56       1556.36      2367.53      3923.89
1928      57       1429.11      2180.78      3609.89
1928      58       1348.61      2039.95      3388.56
1928      59       1300.77      1932.03      3232.80
1928      60       1252.52      1829.53      3082.05
1928      61       1211.26      1737.61      2948.87
1928      62       1160.51      1645.52      2806.03
1928      63       1088.76      1543.27      2632.03
1928      64       1003.67      1435.85      2439.52
1928      65        926.42      1338.02      2264.44
1928      66        853.76      1247.01      2100.77
1928      67        781.51      1156.10      1937.61
1928      68        711.51      1063.51      1775.02
1928      69        643.51       970.43      1613.94
1928      70        578.09       881.18      1459.27
1928      71        513.09       796.52      1309.61
